"OutcomeType","gender","hasName","ageWeeks","isDog","isMix","month","weekday","hourOfDay","isFixed","newBreed","newColor"
"Adoption","Male","1",8,"1","1",2,"Saturday",21,"1","Pit Bull Mix","White/Brown"
"Transfer","Male","1",44,"0","1",11,"Tuesday",0,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Adoption","Male","0",8,"1","0",7,"Thursday",14,"1","Other","Other"
"Transfer","Male","0",2,"0","1",8,"Saturday",11,"0","Domestic Shorthair Mix","Black"
"Adoption","Female","1",52,"1","1",12,"Saturday",18,"1","Pit Bull Mix","Blue/White"
"Euthanasia","Female","1",468,"1","1",5,"Monday",8,"1","Labrador Retriever Mix","Black"
"Adoption","Male","0",104,"1","0",1,"Sunday",17,"1","Other","Black/Brown"
"Adoption","Female","1",12,"0","1",10,"Tuesday",12,"1","Domestic Shorthair Mix","Calico"
"Return_to_owner","Male","1",364,"1","1",1,"Wednesday",11,"1","Other","Brown/White"
"Return_to_owner","Male","1",208,"1","1",2,"Tuesday",13,"1","Labrador Retriever Mix","Other"
"Return_to_owner","Male","1",260,"1","0",4,"Saturday",15,"1","Other","Blue/White"
"Transfer","Male","0",208,"1","0",12,"Tuesday",11,"1","Other","White"
"Return_to_owner","Male","1",260,"1","1",6,"Sunday",12,"1","Other","Red/White"
"Adoption","Female","1",208,"1","1",5,"Monday",17,"1","Other","Other"
"Transfer","Male","0",208,"0","1",1,"Tuesday",12,"1","Domestic Longhair Mix","Other"
"Adoption","Male","1",8,"1","1",9,"Sunday",18,"1","Chihuahua Shorthair Mix","Tan/White"
"Transfer","Female","1",104,"1","1",8,"Friday",13,"1","Labrador Retriever Mix","Other"
"Adoption","Female","1",4,"1","1",11,"Monday",18,"1","Jack Russell Terrier Mix","Tricolor"
"Adoption","Male","1",156,"1","0",2,"Saturday",12,"1","Other","Other"
"Transfer","Male","1",104,"0","1",1,"Wednesday",13,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","0",2,"0","1",5,"Friday",9,"0","Domestic Shorthair Mix","Other"
"Return_to_owner","Female","1",416,"1","0",12,"Tuesday",14,"1","Other","White"
"Transfer","Female","1",416,"0","1",4,"Monday",13,"0","Domestic Shorthair Mix","Black"
"Transfer","Female","0",3,"0","1",5,"Monday",16,"0","Domestic Shorthair Mix","Blue"
"Adoption","Female","1",12,"1","1",10,"Monday",16,"1","Other","White"
"Return_to_owner","Male","1",416,"1","1",3,"Monday",17,"1","Beagle Mix","Brown/Black"
"Adoption","Female","1",52,"1","1",5,"Tuesday",17,"1","Dachshund Mix","Black/White"
"Transfer","Male","1",52,"1","1",4,"Monday",15,"1","Australian Cattle Dog Mix","Other"
"Adoption","Female","1",312,"1","1",1,"Thursday",14,"1","Pit Bull Mix","White"
"Euthanasia","Female","0",416,"0","1",2,"Tuesday",16,"0","Domestic Shorthair Mix","Calico"
"Transfer","Female","1",52,"0","1",5,"Tuesday",15,"1","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Female","1",40,"1","1",4,"Thursday",12,"1","Siberian Husky Mix","Red/White"
"Adoption","Female","1",8,"0","1",12,"Friday",15,"1","Domestic Shorthair Mix","Black"
"Transfer","Male","1",104,"0","1",12,"Thursday",12,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Transfer","Female","0",52,"1","1",7,"Friday",14,"0","Pit Bull Mix","Other"
"Return_to_owner","Male","1",208,"1","0",5,"Friday",17,"1","Other","Other"
"Adoption","Female","1",40,"1","1",12,"Monday",14,"1","Other","Red/White"
"Adoption","Female","1",8,"0","1",10,"Saturday",17,"1","Domestic Shorthair Mix","Brown Tabby"
"Euthanasia","Female","0",260,"0","1",8,"Sunday",14,"0","Domestic Medium Hair Mix","Brown Tabby"
"Adoption","Female","1",8,"0","1",1,"Friday",7,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","0",12,"0","1",10,"Sunday",12,"1","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Male","1",104,"1","1",2,"Wednesday",10,"1","Other","Other"
"Adoption","Male","1",312,"1","0",6,"Monday",13,"1","Other","Other"
"Adoption","Male","0",4,"1","1",11,"Monday",18,"1","Jack Russell Terrier Mix","Tricolor"
"Euthanasia","Male","1",312,"1","0",6,"Tuesday",18,"0","Other","Other"
"Adoption","Male","1",104,"1","0",8,"Wednesday",17,"1","Other","Black/Tan"
"Adoption","Female","1",4,"0","1",6,"Tuesday",15,"0","Siamese Mix","Other"
"Transfer","Male","1",572,"1","1",9,"Thursday",7,"0","Chihuahua Shorthair Mix","White"
"Transfer","Female","1",16,"0","1",3,"Saturday",16,"0","Domestic Medium Hair Mix","Black"
"Transfer","Female","1",40,"0","1",10,"Wednesday",12,"1","Domestic Shorthair Mix","Blue Tabby"
"Adoption","Male","1",468,"1","1",12,"Saturday",12,"1","Other","White"
"Transfer","Male","0",4,"0","1",12,"Monday",19,"0","Domestic Shorthair Mix","Orange Tabby"
"Transfer","Female","0",20,"1","0",11,"Saturday",14,"1","Other","White/Black"
"Return_to_owner","Female","1",520,"1","0",1,"Wednesday",17,"1","Other","Tan/White"
"Transfer","Unknown","0",1,"0","1",6,"Tuesday",12,"0","Domestic Shorthair Mix","Tortie"
"Adoption","Female","1",8,"1","0",3,"Sunday",18,"1","Other","Brown Brindle"
"Transfer","Female","1",156,"1","0",2,"Saturday",10,"0","Other","White/Tan"
"Transfer","Male","1",416,"1","0",9,"Friday",11,"1","Other","Tan/White"
"Adoption","Female","1",52,"1","1",12,"Tuesday",12,"1","Miniature Schnauzer Mix","Other"
"Adoption","Male","1",312,"0","1",12,"Saturday",11,"1","Domestic Shorthair Mix","Black/White"
"Adoption","Male","1",520,"0","1",5,"Monday",15,"1","Domestic Longhair Mix","Black/White"
"Adoption","Male","1",104,"1","1",8,"Wednesday",15,"1","Chihuahua Shorthair Mix","White/Tan"
"Adoption","Male","1",104,"1","1",7,"Saturday",12,"1","American Bulldog Mix","Other"
"Transfer","Unknown","0",4,"0","1",9,"Saturday",14,"0","Domestic Shorthair Mix","Black"
"Return_to_owner","Female","1",416,"1","1",12,"Wednesday",15,"1","Jack Russell Terrier Mix","White/Brown"
"Adoption","Female","1",8,"0","1",8,"Monday",19,"1","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Female","1",208,"1","1",2,"Wednesday",12,"1","Other","Black/White"
"Euthanasia","Male","0",520,"0","1",6,"Saturday",18,"1","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Female","1",520,"1","1",3,"Sunday",17,"1","Other","White"
"Transfer","Male","1",52,"0","1",11,"Thursday",15,"1","Siamese Mix","Other"
"Adoption","Female","1",4,"1","1",8,"Wednesday",17,"1","Australian Cattle Dog Mix","Other"
"Transfer","Unknown","0",0.14,"0","1",5,"Tuesday",15,"0","Domestic Shorthair Mix","Blue"
"Return_to_owner","Male","1",156,"1","0",1,"Monday",13,"1","Other","Tan/White"
"Return_to_owner","Female","1",624,"0","1",3,"Saturday",13,"1","Domestic Longhair Mix","Black/White"
"Adoption","Female","1",36,"0","1",2,"Tuesday",12,"1","Domestic Shorthair Mix","Orange Tabby"
"Transfer","Unknown","0",1,"0","1",7,"Thursday",18,"0","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","0",104,"0","1",1,"Saturday",9,"1","Domestic Shorthair Mix","Blue/White"
"Adoption","Male","1",8,"0","1",9,"Friday",12,"1","Domestic Medium Hair Mix","Orange Tabby"
"Transfer","Male","1",16,"0","1",10,"Tuesday",15,"1","Domestic Shorthair Mix","Orange Tabby"
"Transfer","Unknown","0",104,"0","1",3,"Saturday",9,"0","Domestic Shorthair Mix","Orange Tabby/White"
"Return_to_owner","Female","1",156,"1","1",6,"Sunday",14,"0","Other","Other"
"Transfer","Male","0",12,"0","1",7,"Wednesday",16,"1","Siamese Mix","Other"
"Transfer","Male","1",12,"1","0",2,"Sunday",12,"0","Other","Black/White"
"Adoption","Male","1",104,"1","0",12,"Saturday",14,"1","Other","White/Brown"
"Adoption","Female","0",52,"1","1",8,"Saturday",16,"1","Other","White"
"Transfer","Male","1",260,"0","1",7,"Wednesday",13,"1","Domestic Medium Hair Mix","Blue"
"Adoption","Male","1",16,"0","1",6,"Thursday",13,"1","Domestic Shorthair Mix","Black"
"Transfer","Female","0",364,"0","1",7,"Sunday",9,"0","Domestic Medium Hair Mix","Blue Tabby"
"Transfer","Female","0",52,"0","1",7,"Thursday",9,"0","Domestic Shorthair Mix","Torbie"
"Transfer","Female","0",2,"0","1",8,"Friday",18,"0","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","1",16,"1","0",9,"Monday",16,"1","Other","Other"
"Adoption","Male","1",40,"0","0",11,"Saturday",16,"1","Other","Black"
"Adoption","Female","0",260,"1","0",12,"Wednesday",17,"1","Other","Other"
"Transfer","Male","1",4,"0","1",10,"Sunday",15,"0","Domestic Shorthair Mix","Black"
"Transfer","Female","1",104,"1","1",1,"Friday",14,"0","Rat Terrier Mix","White/Black"
"Adoption","Male","1",8,"0","1",12,"Friday",18,"1","Domestic Shorthair Mix","Black"
"Transfer","Male","1",24,"0","1",6,"Friday",12,"0","Domestic Shorthair Mix","Blue"
"Adoption","Male","1",260,"1","1",4,"Thursday",17,"1","Boxer Mix","Brown/White"
"Return_to_owner","Female","1",468,"1","1",5,"Wednesday",11,"1","Labrador Retriever Mix","White/Black"
"Transfer","Female","1",260,"1","1",5,"Thursday",14,"1","Boxer Mix","Brown Brindle/White"
"Transfer","Female","0",2,"0","1",8,"Wednesday",14,"0","Domestic Shorthair Mix","White/Black"
"Adoption","Male","1",52,"1","1",6,"Wednesday",14,"1","American Bulldog Mix","Other"
"Transfer","Male","1",416,"1","1",1,"Tuesday",15,"1","Chihuahua Shorthair Mix","Tan/White"
"Adoption","Female","1",8,"0","1",12,"Saturday",16,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Female","1",8,"0","1",10,"Thursday",16,"0","Domestic Shorthair Mix","Black/White"
"Adoption","Female","1",52,"1","0",1,"Wednesday",18,"1","Other","Black"
"Adoption","Male","1",20,"0","1",10,"Tuesday",11,"1","Domestic Shorthair Mix","Black"
"Transfer","Female","1",312,"1","1",9,"Thursday",14,"1","Chihuahua Shorthair Mix","Black/Brown"
"Adoption","Male","1",260,"1","1",8,"Saturday",15,"1","Other","White/Tan"
"Return_to_owner","Female","1",364,"1","1",11,"Wednesday",13,"1","Labrador Retriever Mix","Black"
"Return_to_owner","Female","1",364,"1","1",1,"Tuesday",18,"0","Chihuahua Shorthair Mix","Brown"
"Adoption","Male","1",364,"1","1",8,"Monday",13,"1","Chihuahua Shorthair Mix","Red/White"
"Return_to_owner","Male","1",312,"0","1",10,"Thursday",10,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","0",3,"0","1",5,"Wednesday",17,"0","Domestic Shorthair Mix","Orange Tabby"
"Adoption","Male","0",12,"0","1",12,"Sunday",18,"1","Siamese Mix","Other"
"Transfer","Male","0",104,"0","1",7,"Sunday",13,"1","Domestic Shorthair Mix","Other"
"Euthanasia","Male","1",884,"0","1",5,"Tuesday",17,"0","Domestic Shorthair Mix","Black"
"Adoption","Female","1",312,"0","1",5,"Sunday",19,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Adoption","Male","1",8,"0","1",2,"Thursday",15,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Return_to_owner","Male","1",312,"0","1",11,"Sunday",14,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Unknown","0",0.29,"0","1",9,"Friday",12,"0","Domestic Shorthair Mix","Other"
"Transfer","Male","1",8,"0","1",11,"Thursday",16,"1","Domestic Shorthair Mix","Orange Tabby"
"Adoption","Male","1",8,"0","1",7,"Tuesday",17,"1","Domestic Shorthair Mix","Black/White"
"Transfer","Male","0",3,"0","1",5,"Wednesday",12,"0","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","1",104,"1","0",10,"Monday",11,"0","Other","White/Black"
"Return_to_owner","Female","1",208,"1","0",1,"Wednesday",11,"1","Other","Brown"
"Adoption","Female","1",104,"1","0",2,"Monday",17,"1","Other","Tan/White"
"Return_to_owner","Male","1",52,"1","1",1,"Sunday",16,"1","Other","Other"
"Transfer","Male","1",24,"0","1",1,"Saturday",15,"1","Domestic Shorthair Mix","Black"
"Adoption","Male","0",8,"0","1",3,"Wednesday",11,"1","Domestic Shorthair Mix","Blue"
"Transfer","Male","0",52,"1","0",10,"Saturday",17,"1","Other","Brown/White"
"Adoption","Male","1",104,"1","1",9,"Monday",12,"1","Labrador Retriever Mix","Tan/White"
"Euthanasia","Female","0",52,"1","1",6,"Saturday",15,"0","Chihuahua Shorthair Mix","Black"
"Transfer","Female","0",28,"0","1",12,"Monday",16,"0","Domestic Shorthair Mix","Black"
"Adoption","Male","1",16,"0","0",9,"Saturday",17,"1","Domestic Shorthair","Black"
"Transfer","Male","1",52,"1","1",11,"Friday",12,"1","Chihuahua Shorthair Mix","Tan"
"Adoption","Female","1",12,"1","1",2,"Sunday",12,"1","Australian Cattle Dog Mix","Tan/White"
"Return_to_owner","Male","1",24,"1","1",10,"Wednesday",13,"0","Other","Red"
"Return_to_owner","Male","1",52,"1","1",6,"Saturday",17,"1","Other","Other"
"Euthanasia","Male","0",104,"0","1",3,"Friday",10,"0","Domestic Medium Hair Mix","Orange Tabby/White"
"Transfer","Unknown","0",0.71,"0","1",9,"Tuesday",13,"0","Domestic Shorthair Mix","Other"
"Adoption","Female","1",364,"1","1",3,"Saturday",16,"1","Australian Cattle Dog Mix","White/Brown"
"Adoption","Male","1",16,"1","1",7,"Thursday",16,"1","Labrador Retriever Mix","Black/White"
"Return_to_owner","Female","0",8,"1","0",10,"Saturday",16,"0","Other","Other"
"Adoption","Male","1",156,"0","1",6,"Saturday",14,"1","Domestic Shorthair Mix","Black"
"Return_to_owner","Female","1",624,"1","1",6,"Friday",16,"1","Chihuahua Shorthair Mix","Chocolate/White"
"Adoption","Female","1",52,"0","1",9,"Sunday",14,"1","Domestic Shorthair Mix","Black"
"Transfer","Female","0",4,"1","1",12,"Friday",11,"1","German Shepherd Mix","Black/Brown"
"Adoption","Female","0",8,"0","1",8,"Sunday",17,"1","Domestic Shorthair Mix","Blue Tabby/White"
"Return_to_owner","Male","1",208,"1","1",11,"Tuesday",13,"1","Other","Other"
"Adoption","Male","0",8,"0","1",8,"Friday",11,"1","Domestic Shorthair Mix","Black"
"Transfer","Female","0",12,"1","1",8,"Saturday",14,"0","Other","Black"
"Transfer","Female","0",8,"0","1",10,"Wednesday",17,"1","Domestic Shorthair Mix","Torbie"
"Transfer","Female","1",52,"1","1",10,"Tuesday",13,"0","Other","Other"
"Transfer","Female","0",104,"0","1",3,"Friday",14,"0","Other","Black/White"
"Transfer","Male","0",52,"0","1",10,"Thursday",9,"0","Domestic Shorthair Mix","Brown Tabby"
"Adoption","Male","0",8,"1","0",12,"Thursday",18,"1","Other","Brown/Black"
"Transfer","Female","0",0.29,"1","1",12,"Saturday",12,"0","Pit Bull Mix","Chocolate/White"
"Adoption","Male","1",52,"1","0",8,"Sunday",17,"1","Other","Other"
"Return_to_owner","Female","0",156,"1","1",3,"Monday",13,"0","Pit Bull Mix","White"
"Transfer","Female","1",104,"0","1",1,"Friday",18,"0","Domestic Longhair Mix","Black"
"Adoption","Female","1",104,"0","1",7,"Saturday",16,"1","Other","Brown Tabby"
"Transfer","Male","0",20,"1","0",7,"Thursday",15,"0","Other","Other"
"Adoption","Male","1",104,"1","1",2,"Sunday",18,"1","Yorkshire Terrier Mix","Other"
"Adoption","Female","1",8,"0","1",10,"Thursday",9,"1","Domestic Shorthair Mix","Other"
"Return_to_owner","Female","1",312,"1","1",12,"Sunday",12,"1","Boxer Mix","Brown"
"Transfer","Male","1",208,"0","1",11,"Thursday",12,"1","Siamese Mix","White"
"Return_to_owner","Female","1",16,"1","1",8,"Monday",18,"0","Miniature Schnauzer Mix","Black/Tan"
"Adoption","Female","1",8,"0","1",11,"Monday",11,"1","Domestic Shorthair Mix","Calico"
"Transfer","Male","0",3,"0","1",10,"Thursday",12,"0","Domestic Shorthair Mix","Other"
"Adoption","Female","1",52,"1","1",8,"Saturday",12,"1","Border Collie Mix","Other"
"Transfer","Female","1",8,"0","1",10,"Tuesday",14,"1","Domestic Shorthair Mix","Black"
"Adoption","Male","1",40,"1","1",11,"Sunday",19,"1","Labrador Retriever Mix","Black/White"
"Transfer","Male","0",12,"0","1",10,"Monday",9,"0","Domestic Shorthair Mix","Other"
"Transfer","Male","1",104,"1","1",9,"Saturday",12,"1","Pit Bull Mix","Black"
"Return_to_owner","Male","1",156,"1","1",6,"Monday",17,"1","Pit Bull Mix","Black/White"
"Adoption","Male","1",468,"1","1",10,"Friday",14,"1","Other","Brown"
"Return_to_owner","Female","1",156,"1","1",4,"Wednesday",18,"1","Other","Brown Brindle/White"
"Adoption","Female","1",104,"1","1",2,"Sunday",19,"1","Other","Chocolate/White"
"Adoption","Female","1",52,"1","1",2,"Saturday",16,"1","Pit Bull Mix","Other"
"Transfer","Male","0",4,"1","0",12,"Friday",11,"0","Other","Black/White"
"Return_to_owner","Female","1",104,"1","0",3,"Wednesday",15,"1","Other","Black/White"
"Transfer","Female","0",104,"0","1",7,"Saturday",9,"0","Domestic Shorthair Mix","Other"
"Adoption","Male","1",8,"0","1",7,"Friday",15,"1","Domestic Shorthair Mix","Other"
"Died","Male","0",4,"0","1",8,"Monday",16,"0","Domestic Shorthair Mix","Other"
"Transfer","Male","1",52,"1","1",10,"Saturday",13,"1","Pit Bull Mix","Chocolate/White"
"Euthanasia","Male","0",312,"0","1",6,"Thursday",9,"1","Domestic Shorthair Mix","Brown Tabby/White"
"Return_to_owner","Female","1",52,"1","1",9,"Sunday",11,"1","Dachshund Mix","White/Brown"
"Transfer","Female","1",468,"0","1",10,"Wednesday",11,"1","Domestic Medium Hair Mix","Tortie"
"Euthanasia","Male","1",52,"1","1",1,"Sunday",9,"1","Pit Bull Mix","Brown/Black"
"Adoption","Male","0",208,"1","1",6,"Friday",13,"1","Other","Other"
"Transfer","Female","0",16,"0","1",8,"Sunday",9,"0","Domestic Shorthair Mix","Calico"
"Adoption","Female","1",572,"1","1",12,"Sunday",11,"1","Labrador Retriever Mix","Tan"
"Adoption","Female","0",16,"0","1",11,"Wednesday",12,"1","Domestic Shorthair Mix","Black"
"Return_to_owner","Female","1",624,"1","1",12,"Friday",12,"0","German Shepherd Mix","Other"
"Return_to_owner","Female","1",32,"1","1",4,"Tuesday",18,"1","Yorkshire Terrier Mix","White/Brown"
"Adoption","Female","1",12,"0","1",11,"Monday",15,"1","Domestic Shorthair Mix","Brown Tabby"
"Return_to_owner","Male","1",104,"1","1",6,"Monday",18,"1","Siberian Husky Mix","Other"
"Transfer","Male","1",8,"1","1",7,"Sunday",13,"0","Chihuahua Shorthair Mix","White/Tan"
"Adoption","Female","1",104,"1","1",10,"Friday",17,"1","Australian Cattle Dog Mix","White/Black"
"Adoption","Female","0",8,"1","0",2,"Sunday",17,"1","Other","Black/White"
"Adoption","Female","1",156,"1","1",12,"Monday",18,"1","Chihuahua Shorthair Mix","Tan"
"Return_to_owner","Male","1",468,"1","1",5,"Wednesday",12,"1","Other","Other"
"Return_to_owner","Male","1",52,"1","1",11,"Friday",17,"1","Other","Brown"
"Transfer","Female","1",4,"0","1",11,"Friday",16,"0","Domestic Longhair Mix","Black"
"Adoption","Male","1",20,"0","1",11,"Tuesday",11,"1","Domestic Medium Hair Mix","Blue Tabby/White"
"Transfer","Male","0",4,"0","1",11,"Friday",14,"0","Domestic Longhair Mix","Other"
"Transfer","Female","1",104,"1","1",10,"Tuesday",13,"1","Other","White"
"Transfer","Female","1",8,"0","1",7,"Monday",16,"0","Other","Other"
"Transfer","Female","0",52,"0","1",5,"Thursday",19,"0","Domestic Shorthair Mix","Calico"
"Return_to_owner","Male","1",260,"1","1",5,"Friday",16,"1","Labrador Retriever Mix","Other"
"Adoption","Female","1",52,"1","1",2,"Saturday",17,"1","Other","Blue"
"Adoption","Female","1",8,"0","1",12,"Sunday",17,"1","Domestic Shorthair Mix","Calico"
"Return_to_owner","Male","1",364,"1","0",1,"Saturday",14,"1","Other","White/Tan"
"Died","Male","0",4,"0","1",10,"Friday",8,"0","Domestic Medium Hair Mix","White/Black"
"Adoption","Male","1",520,"1","0",1,"Friday",11,"1","Other","White"
"Return_to_owner","Male","1",416,"1","1",10,"Saturday",11,"1","Yorkshire Terrier Mix","Other"
"Transfer","Male","0",4,"0","1",6,"Monday",14,"0","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Male","1",52,"1","0",3,"Friday",12,"1","Other","White/Black"
"Adoption","Female","1",8,"0","1",12,"Saturday",18,"0","Domestic Shorthair Mix","Other"
"Adoption","Female","0",12,"0","1",7,"Tuesday",13,"1","Domestic Shorthair Mix","Brown Tabby"
"Euthanasia","Male","0",8,"0","1",7,"Sunday",11,"0","Domestic Shorthair Mix","Other"
"Return_to_owner","Male","1",208,"0","1",1,"Thursday",18,"1","Domestic Shorthair Mix","Blue/White"
"Adoption","Male","1",4,"0","1",12,"Wednesday",11,"1","Domestic Shorthair Mix","Orange Tabby/White"
"Transfer","Female","1",104,"1","1",5,"Tuesday",0,"1","Chihuahua Shorthair Mix","Tan/White"
"Adoption","Female","1",8,"0","1",12,"Saturday",17,"1","Domestic Shorthair Mix","Other"
"Euthanasia","Male","1",104,"1","1",1,"Wednesday",15,"1","German Shepherd Mix","Brown"
"Adoption","Female","1",104,"1","1",7,"Sunday",13,"1","Australian Kelpie Mix","Black/Brown"
"Adoption","Female","1",12,"0","1",1,"Thursday",11,"1","Domestic Shorthair Mix","Brown Tabby"
"Transfer","Female","1",24,"0","1",11,"Tuesday",13,"1","Domestic Shorthair Mix","Black/White"
"Transfer","Male","1",4,"1","1",12,"Tuesday",16,"0","Other","Tan"
"Return_to_owner","Male","1",104,"1","1",9,"Thursday",18,"1","Pit Bull Mix","Blue/White"
"Adoption","Male","1",8,"0","1",12,"Monday",18,"1","Domestic Shorthair Mix","Black/White"
"Return_to_owner","Male","1",28,"0","1",1,"Sunday",15,"1","Domestic Shorthair Mix","Black"
"Transfer","Female","1",104,"1","1",11,"Saturday",17,"0","Pit Bull Mix","Other"
"Transfer","Female","1",4,"0","1",7,"Thursday",12,"0","Domestic Shorthair Mix","Black"
